,fold,k,distance,votes,weighting,acc,corr,incorr,time
116,6,1,manhattan,majority,information_gain,0.7278911564625851,107,40,7.651684761047363
117,7,1,manhattan,majority,information_gain,0.7278911564625851,107,40,8.907079935073853
118,8,1,manhattan,majority,information_gain,0.8783783783783784,130,18,7.7663493156433105
119,9,1,manhattan,majority,information_gain,0.782312925170068,115,32,7.629326343536377
120,0,1,manhattan,sheppard,equal,0.7162162162162162,106,42,7.7131781578063965
121,1,1,manhattan,sheppard,equal,0.8053691275167785,120,29,7.778493404388428
122,2,1,manhattan,sheppard,equal,0.8231292517006803,121,26,7.774521589279175
123,3,1,manhattan,sheppard,equal,0.8775510204081632,129,18,7.648857593536377
124,4,1,manhattan,sheppard,equal,0.8275862068965517,120,25,7.545816659927368
125,5,1,manhattan,sheppard,equal,0.9054054054054054,134,14,7.7250895500183105
126,6,1,manhattan,sheppard,equal,0.8367346938775511,123,24,7.722066164016724
127,7,1,manhattan,sheppard,equal,0.8095238095238095,119,28,7.663057804107666
128,8,1,manhattan,sheppard,equal,0.8783783783783784,130,18,7.743918180465698
129,9,1,manhattan,sheppard,equal,0.8367346938775511,123,24,7.654080390930176
130,0,1,manhattan,sheppard,correlation,0.7567567567567568,112,36,7.781888961791992
131,1,1,manhattan,sheppard,correlation,0.8389261744966443,125,24,7.858407497406006
132,2,1,manhattan,sheppard,correlation,0.7619047619047619,112,35,7.650553464889526
133,3,1,manhattan,sheppard,correlation,0.8979591836734694,132,15,7.707641124725342
134,4,1,manhattan,sheppard,correlation,0.8620689655172413,125,20,7.6664814949035645
135,5,1,manhattan,sheppard,correlation,0.8986486486486487,133,15,7.762763738632202
136,6,1,manhattan,sheppard,correlation,0.7482993197278912,110,37,7.669624328613281
137,7,1,manhattan,sheppard,correlation,0.8299319727891157,122,25,8.905668258666992
138,8,1,manhattan,sheppard,correlation,0.918918918918919,136,12,7.844765663146973
139,9,1,manhattan,sheppard,correlation,0.8367346938775511,123,24,7.647632122039795
140,0,1,manhattan,sheppard,information_gain,0.581081081081081,86,62,7.7076356410980225
141,1,1,manhattan,sheppard,information_gain,0.6711409395973155,100,49,7.773888826370239
142,2,1,manhattan,sheppard,information_gain,0.7346938775510204,108,39,7.708668947219849
143,3,1,manhattan,sheppard,information_gain,0.8503401360544217,125,22,7.664764881134033
144,4,1,manhattan,sheppard,information_gain,0.6827586206896552,99,46,7.539897203445435
145,5,1,manhattan,sheppard,information_gain,0.8581081081081081,127,21,7.784156084060669
146,6,1,manhattan,sheppard,information_gain,0.8367346938775511,123,24,7.743283748626709
147,7,1,manhattan,sheppard,information_gain,0.6530612244897959,96,51,7.672637939453125
148,8,1,manhattan,sheppard,information_gain,0.7972972972972973,118,30,7.75530481338501
149,9,1,manhattan,sheppard,information_gain,0.782312925170068,115,32,7.69899582862854
150,0,1,manhattan,idw,equal,0.7162162162162162,106,42,7.774697303771973
151,1,1,manhattan,idw,equal,0.8053691275167785,120,29,7.705896377563477
152,2,1,manhattan,idw,equal,0.8231292517006803,121,26,7.651366472244263
153,3,1,manhattan,idw,equal,0.8775510204081632,129,18,7.73293924331665
154,4,1,manhattan,idw,equal,0.8275862068965517,120,25,7.683243751525879
155,5,1,manhattan,idw,equal,0.9054054054054054,134,14,7.749536752700806
156,6,1,manhattan,idw,equal,0.8367346938775511,123,24,7.681111097335815
157,7,1,manhattan,idw,equal,0.8095238095238095,119,28,8.881510496139526
158,8,1,manhattan,idw,equal,0.8783783783783784,130,18,7.797467947006226
159,9,1,manhattan,idw,equal,0.8367346938775511,123,24,7.656719446182251
160,0,1,manhattan,idw,correlation,0.7567567567567568,112,36,7.755889177322388
161,1,1,manhattan,idw,correlation,0.8389261744966443,125,24,7.728534936904907
162,2,1,manhattan,idw,correlation,0.7619047619047619,112,35,7.757972240447998
163,3,1,manhattan,idw,correlation,0.8979591836734694,132,15,7.650238990783691
164,4,1,manhattan,idw,correlation,0.8620689655172413,125,20,7.575997829437256
165,5,1,manhattan,idw,correlation,0.8986486486486487,133,15,7.781512260437012
166,6,1,manhattan,idw,correlation,0.7482993197278912,110,37,7.7093775272369385
167,7,1,manhattan,idw,correlation,0.8299319727891157,122,25,7.683919191360474
168,8,1,manhattan,idw,correlation,0.918918918918919,136,12,7.799119234085083
169,9,1,manhattan,idw,correlation,0.8367346938775511,123,24,7.678524494171143
170,0,1,manhattan,idw,information_gain,0.4797297297297297,71,77,7.803765296936035
171,1,1,manhattan,idw,information_gain,0.6644295302013423,99,50,7.738706111907959
172,2,1,manhattan,idw,information_gain,0.7210884353741497,106,41,7.662227153778076
173,3,1,manhattan,idw,information_gain,0.6326530612244898,93,54,7.660700082778931
174,4,1,manhattan,idw,information_gain,0.7172413793103448,104,41,7.608522415161133
175,5,1,manhattan,idw,information_gain,0.8783783783783784,130,18,7.693724870681763
176,6,1,manhattan,idw,information_gain,0.7687074829931972,113,34,7.701128721237183
177,7,1,manhattan,idw,information_gain,0.7074829931972789,104,43,8.895737171173096
178,8,1,manhattan,idw,information_gain,0.777027027027027,115,33,7.7620744705200195
179,9,1,manhattan,idw,information_gain,0.673469387755102,99,48,7.656693696975708
180,0,1,cosine,majority,equal,0.7094594594594594,105,43,10.28910207748413
181,1,1,cosine,majority,equal,0.8120805369127517,121,28,10.326735258102417
182,2,1,cosine,majority,equal,0.7755102040816326,114,33,10.272061347961426
183,3,1,cosine,majority,equal,0.8843537414965986,130,17,10.225093603134155
184,4,1,cosine,majority,equal,0.7793103448275862,113,32,10.104331970214844
185,5,1,cosine,majority,equal,0.8783783783783784,130,18,10.401916980743408
186,6,1,cosine,majority,equal,0.8231292517006803,121,26,10.188978672027588
187,7,1,cosine,majority,equal,0.8163265306122449,120,27,10.270060062408447
188,8,1,cosine,majority,equal,0.8716216216216216,129,19,10.299431562423706
189,9,1,cosine,majority,equal,0.8367346938775511,123,24,10.21664547920227
190,0,1,cosine,majority,correlation,0.75,111,37,10.378036975860596
191,1,1,cosine,majority,correlation,0.8120805369127517,121,28,10.367462873458862
192,2,1,cosine,majority,correlation,0.7755102040816326,114,33,10.226157426834106
193,3,1,cosine,majority,correlation,0.8775510204081632,129,18,11.411582469940186
194,4,1,cosine,majority,correlation,0.8068965517241379,117,28,10.118651390075684
195,5,1,cosine,majority,correlation,0.9054054054054054,134,14,10.348283052444458
196,6,1,cosine,majority,correlation,0.7891156462585034,116,31,10.189194202423096
197,7,1,cosine,majority,correlation,0.8367346938775511,123,24,10.305239200592041
198,8,1,cosine,majority,correlation,0.8918918918918919,132,16,10.289398670196533
199,9,1,cosine,majority,correlation,0.8503401360544217,125,22,10.247418642044067
200,0,1,cosine,majority,information_gain,0.6554054054054054,97,51,10.46304202079773
201,1,1,cosine,majority,information_gain,0.7114093959731543,106,43,10.4095938205719
202,2,1,cosine,majority,information_gain,0.7551020408163265,111,36,10.305317163467407
203,3,1,cosine,majority,information_gain,0.7142857142857143,105,42,10.286823272705078
204,4,1,cosine,majority,information_gain,0.7586206896551724,110,35,10.172715187072754
205,5,1,cosine,majority,information_gain,0.8108108108108109,120,28,10.27855920791626
206,6,1,cosine,majority,information_gain,0.7891156462585034,116,31,10.219098567962646
207,7,1,cosine,majority,information_gain,0.6802721088435374,100,47,10.238399744033813
208,8,1,cosine,majority,information_gain,0.8716216216216216,129,19,10.34048342704773
209,9,1,cosine,majority,information_gain,0.7482993197278912,110,37,11.561552047729492
210,0,1,cosine,sheppard,equal,0.7094594594594594,105,43,10.34534478187561
211,1,1,cosine,sheppard,equal,0.8120805369127517,121,28,10.413481950759888
212,2,1,cosine,sheppard,equal,0.7755102040816326,114,33,10.270692586898804
213,3,1,cosine,sheppard,equal,0.8843537414965986,130,17,10.288432598114014
214,4,1,cosine,sheppard,equal,0.7793103448275862,113,32,10.110257148742676
215,5,1,cosine,sheppard,equal,0.8783783783783784,130,18,10.344383001327515
216,6,1,cosine,sheppard,equal,0.8231292517006803,121,26,10.219073295593262
217,7,1,cosine,sheppard,equal,0.8163265306122449,120,27,10.23583722114563
218,8,1,cosine,sheppard,equal,0.8716216216216216,129,19,10.35686206817627
219,9,1,cosine,sheppard,equal,0.8367346938775511,123,24,10.238608837127686
220,0,1,cosine,sheppard,correlation,0.75,111,37,10.344786643981934
221,1,1,cosine,sheppard,correlation,0.8120805369127517,121,28,10.333317756652832
222,2,1,cosine,sheppard,correlation,0.7755102040816326,114,33,10.176674127578735
223,3,1,cosine,sheppard,correlation,0.8775510204081632,129,18,10.308590173721313
224,4,1,cosine,sheppard,correlation,0.8068965517241379,117,28,11.450113296508789
225,5,1,cosine,sheppard,correlation,0.9054054054054054,134,14,10.314759969711304
226,6,1,cosine,sheppard,correlation,0.7891156462585034,116,31,10.237038135528564
227,7,1,cosine,sheppard,correlation,0.8367346938775511,123,24,10.283133506774902
228,8,1,cosine,sheppard,correlation,0.8918918918918919,132,16,10.272377490997314
229,9,1,cosine,sheppard,correlation,0.8503401360544217,125,22,10.287984848022461
230,0,1,cosine,sheppard,information_gain,0.6148648648648649,91,57,10.335142135620117
231,1,1,cosine,sheppard,information_gain,0.5570469798657718,83,66,10.483376264572144
232,2,1,cosine,sheppard,information_gain,0.8095238095238095,119,28,10.347151517868042
233,3,1,cosine,sheppard,information_gain,0.7959183673469388,117,30,10.289670467376709
234,4,1,cosine,sheppard,information_gain,0.7172413793103448,104,41,10.197840690612793
235,5,1,cosine,sheppard,information_gain,0.8918918918918919,132,16,10.374438047409058
236,6,1,cosine,sheppard,information_gain,0.8027210884353742,118,29,10.321600914001465
237,7,1,cosine,sheppard,information_gain,0.7687074829931972,113,34,10.254667043685913
238,8,1,cosine,sheppard,information_gain,0.8648648648648649,128,20,10.358931064605713
239,9,1,cosine,sheppard,information_gain,0.7414965986394558,109,38,11.508507490158081
240,0,1,cosine,idw,equal,0.7094594594594594,105,43,10.372222185134888
241,1,1,cosine,idw,equal,0.8120805369127517,121,28,10.498816728591919
242,2,1,cosine,idw,equal,0.7755102040816326,114,33,10.27618932723999
243,3,1,cosine,idw,equal,0.8843537414965986,130,17,10.313636064529419
244,4,1,cosine,idw,equal,0.7793103448275862,113,32,10.12873101234436
245,5,1,cosine,idw,equal,0.8783783783783784,130,18,10.364942073822021
246,6,1,cosine,idw,equal,0.8231292517006803,121,26,10.27111029624939
247,7,1,cosine,idw,equal,0.8163265306122449,120,27,10.25017523765564
248,8,1,cosine,idw,equal,0.8716216216216216,129,19,10.473164558410645
249,9,1,cosine,idw,equal,0.8367346938775511,123,24,10.319020748138428
250,0,1,cosine,idw,correlation,0.75,111,37,10.389545917510986
251,1,1,cosine,idw,correlation,0.8120805369127517,121,28,10.426775932312012
252,2,1,cosine,idw,correlation,0.7755102040816326,114,33,10.334031581878662
253,3,1,cosine,idw,correlation,0.8775510204081632,129,18,10.366026878356934
254,4,1,cosine,idw,correlation,0.8068965517241379,117,28,11.419580221176147
255,5,1,cosine,idw,correlation,0.9054054054054054,134,14,10.379979610443115
256,6,1,cosine,idw,correlation,0.7891156462585034,116,31,10.258998155593872
257,7,1,cosine,idw,correlation,0.8367346938775511,123,24,10.380988359451294
258,8,1,cosine,idw,correlation,0.8918918918918919,132,16,10.42041301727295
259,9,1,cosine,idw,correlation,0.8503401360544217,125,22,10.246416568756104
260,0,1,cosine,idw,information_gain,0.6621621621621622,98,50,10.353570461273193
261,1,1,cosine,idw,information_gain,0.6510067114093959,97,52,10.522138833999634
262,2,1,cosine,idw,information_gain,0.7482993197278912,110,37,10.342413902282715
263,3,1,cosine,idw,information_gain,0.8843537414965986,130,17,10.312662839889526
264,4,1,cosine,idw,information_gain,0.7724137931034483,112,33,10.205158710479736
265,5,1,cosine,idw,information_gain,0.7635135135135135,113,35,10.293538093566895
266,6,1,cosine,idw,information_gain,0.6802721088435374,100,47,10.285619258880615
267,7,1,cosine,idw,information_gain,0.7891156462585034,116,31,10.364853143692017
268,8,1,cosine,idw,information_gain,0.831081081081081,123,25,10.396981716156006
269,9,1,cosine,idw,information_gain,0.7891156462585034,116,31,11.556357860565186
270,0,3,euclidean,majority,equal,0.6959459459459459,103,45,7.919561862945557
271,1,3,euclidean,majority,equal,0.7181208053691275,107,42,7.971019744873047
272,2,3,euclidean,majority,equal,0.7210884353741497,106,41,7.9442458152771
273,3,3,euclidean,majority,equal,0.7959183673469388,117,30,7.818279266357422
274,4,3,euclidean,majority,equal,0.7724137931034483,112,33,7.751857042312622
275,5,3,euclidean,majority,equal,0.75,111,37,7.868255615234375
276,6,3,euclidean,majority,equal,0.7414965986394558,109,38,7.933687448501587
277,7,3,euclidean,majority,equal,0.6938775510204082,102,45,7.8275110721588135
278,8,3,euclidean,majority,equal,0.8175675675675675,121,27,7.902800559997559
279,9,3,euclidean,majority,equal,0.7074829931972789,104,43,7.856498956680298
280,0,3,euclidean,majority,correlation,0.7162162162162162,106,42,7.929086923599243
281,1,3,euclidean,majority,correlation,0.697986577181208,104,45,7.996805667877197
282,2,3,euclidean,majority,correlation,0.6462585034013606,95,52,7.864253520965576
283,3,3,euclidean,majority,correlation,0.7755102040816326,114,33,7.796659708023071
284,4,3,euclidean,majority,correlation,0.7724137931034483,112,33,7.807210922241211
285,5,3,euclidean,majority,correlation,0.7567567567567568,112,36,7.915400266647339
286,6,3,euclidean,majority,correlation,0.7346938775510204,108,39,7.789196014404297
287,7,3,euclidean,majority,correlation,0.7278911564625851,107,40,7.877632141113281
288,8,3,euclidean,majority,correlation,0.8175675675675675,121,27,8.94572639465332
289,9,3,euclidean,majority,correlation,0.7142857142857143,105,42,8.04767656326294
290,0,3,euclidean,majority,information_gain,0.6959459459459459,103,45,7.9114089012146
291,1,3,euclidean,majority,information_gain,0.6644295302013423,99,50,8.070058822631836
292,2,3,euclidean,majority,information_gain,0.7142857142857143,105,42,7.9001758098602295
293,3,3,euclidean,majority,information_gain,0.7006802721088435,103,44,7.860455274581909
294,4,3,euclidean,majority,information_gain,0.7034482758620689,102,43,7.745001554489136
295,5,3,euclidean,majority,information_gain,0.7905405405405406,117,31,7.893850326538086
296,6,3,euclidean,majority,information_gain,0.7142857142857143,105,42,7.901658296585083
297,7,3,euclidean,majority,information_gain,0.6870748299319728,101,46,7.869119882583618
298,8,3,euclidean,majority,information_gain,0.7567567567567568,112,36,7.939205646514893
299,9,3,euclidean,majority,information_gain,0.6938775510204082,102,45,7.98868989944458
300,0,3,euclidean,sheppard,equal,0.722972972972973,107,41,7.963205337524414
301,1,3,euclidean,sheppard,equal,0.738255033557047,110,39,8.017633199691772
302,2,3,euclidean,sheppard,equal,0.7414965986394558,109,38,7.962905406951904
303,3,3,euclidean,sheppard,equal,0.8095238095238095,119,28,7.891976356506348
304,4,3,euclidean,sheppard,equal,0.8,116,29,7.870355606079102
305,5,3,euclidean,sheppard,equal,0.7837837837837838,116,32,7.94696044921875
306,6,3,euclidean,sheppard,equal,0.782312925170068,115,32,7.920144319534302
307,7,3,euclidean,sheppard,equal,0.7142857142857143,105,42,7.8816633224487305
308,8,3,euclidean,sheppard,equal,0.831081081081081,123,25,9.258447408676147
309,9,3,euclidean,sheppard,equal,0.7551020408163265,111,36,7.852344989776611
310,0,3,euclidean,sheppard,correlation,0.7162162162162162,106,42,7.948076009750366
311,1,3,euclidean,sheppard,correlation,0.697986577181208,104,45,7.983633041381836
312,2,3,euclidean,sheppard,correlation,0.6462585034013606,95,52,7.958528280258179
313,3,3,euclidean,sheppard,correlation,0.7755102040816326,114,33,7.867295026779175
314,4,3,euclidean,sheppard,correlation,0.7724137931034483,112,33,7.801863670349121
315,5,3,euclidean,sheppard,correlation,0.7567567567567568,112,36,7.942631244659424
316,6,3,euclidean,sheppard,correlation,0.7346938775510204,108,39,7.909718990325928
317,7,3,euclidean,sheppard,correlation,0.7278911564625851,107,40,7.923976898193359
318,8,3,euclidean,sheppard,correlation,0.8175675675675675,121,27,7.968186855316162
319,9,3,euclidean,sheppard,correlation,0.7142857142857143,105,42,7.877305746078491
320,0,3,euclidean,sheppard,information_gain,0.6486486486486487,96,52,8.00108528137207
321,1,3,euclidean,sheppard,information_gain,0.6174496644295302,92,57,8.057179689407349
322,2,3,euclidean,sheppard,information_gain,0.7074829931972789,104,43,7.867734909057617
323,3,3,euclidean,sheppard,information_gain,0.7687074829931972,113,34,7.889348268508911
324,4,3,euclidean,sheppard,information_gain,0.7103448275862069,103,42,7.847659587860107
325,5,3,euclidean,sheppard,information_gain,0.7702702702702703,114,34,7.9393792152404785
326,6,3,euclidean,sheppard,information_gain,0.6190476190476191,91,56,7.816038131713867
327,7,3,euclidean,sheppard,information_gain,0.6394557823129252,94,53,9.173772096633911
328,8,3,euclidean,sheppard,information_gain,0.7635135135135135,113,35,7.929652452468872
329,9,3,euclidean,sheppard,information_gain,0.7074829931972789,104,43,7.875699043273926
330,0,3,euclidean,idw,equal,0.7297297297297297,108,40,7.9416162967681885
331,1,3,euclidean,idw,equal,0.7516778523489933,112,37,8.00537395477295
332,2,3,euclidean,idw,equal,0.7891156462585034,116,31,7.960828065872192
333,3,3,euclidean,idw,equal,0.8707482993197279,128,19,7.873698472976685
334,4,3,euclidean,idw,equal,0.8137931034482758,118,27,7.768024444580078
335,5,3,euclidean,idw,equal,0.8716216216216216,129,19,7.971365690231323
336,6,3,euclidean,idw,equal,0.8231292517006803,121,26,7.914080858230591
337,7,3,euclidean,idw,equal,0.7891156462585034,116,31,7.964765548706055
338,8,3,euclidean,idw,equal,0.8581081081081081,127,21,7.948696613311768
339,9,3,euclidean,idw,equal,0.8299319727891157,122,25,7.875978946685791
340,0,3,euclidean,idw,correlation,0.7702702702702703,114,34,7.945542097091675
341,1,3,euclidean,idw,correlation,0.7583892617449665,113,36,8.02802038192749
342,2,3,euclidean,idw,correlation,0.7482993197278912,110,37,7.857858180999756
343,3,3,euclidean,idw,correlation,0.8639455782312925,127,20,7.934889316558838
344,4,3,euclidean,idw,correlation,0.8275862068965517,120,25,7.852173805236816
345,5,3,euclidean,idw,correlation,0.8918918918918919,132,16,7.951637029647827
346,6,3,euclidean,idw,correlation,0.782312925170068,115,32,8.001282215118408
347,7,3,euclidean,idw,correlation,0.8299319727891157,122,25,9.100990295410156
348,8,3,euclidean,idw,correlation,0.8851351351351351,131,17,7.950450897216797
349,9,3,euclidean,idw,correlation,0.8435374149659864,124,23,7.89877462387085
350,0,3,euclidean,idw,information_gain,0.6148648648648649,91,57,8.054844617843628
351,1,3,euclidean,idw,information_gain,0.5436241610738255,81,68,7.966558218002319
352,2,3,euclidean,idw,information_gain,0.7482993197278912,110,37,7.840762376785278
353,3,3,euclidean,idw,information_gain,0.8231292517006803,121,26,7.8427770137786865
354,4,3,euclidean,idw,information_gain,0.7448275862068966,108,37,7.821688890457153
